Product ID,Product Name,Brand Link
290920510,Tesco British Salted Block Butter 250G ++,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
296920881,Tesco 2 Boneless Salmon Fillets 260G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
260138854,Tesco Red Seedless Grapes Punnet 500G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
252207537,Tesco Semi Skimmed Milk 1.13L/2 Pints,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
267459342,Tesco Baby Plum Tomatoes 325G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
295673143,Tesco Sweet Peppers 500G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
253558972,Tesco Cucumber Whole Each,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
287377667,Tesco Raspberries 150G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
282997799,Tesco Salad Tomatoes 6 Pack,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
280046682,Tesco Closed Cup Mushrooms 300G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
254656508,Tesco Skimmed Milk 2.272L/4 Pints,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
265299361,T.Ready To Eat Large Avocados Each,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
258423755,Tesco Maris Piper Potatoes 2.5Kg,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
253556398,Lemons Each,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
253557034,Loose Brown Onions,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
254656543,Tesco British Semi Skimmed Milk 2.272L 4 Pints,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
281035500,Tesco Bunched Spring Onions 100G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
258421636,Red Peppers Each Class 1,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
253557495,Iceberg Lettuce Each,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
266499399,Tesco Clementine Or Sweet Easy Peeler Pack 600G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
275280804,Bananas Loose,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
305729979,Tesco 4 Baking Potatoes,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
254638565,Tesco Carrots Loose,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
254656399,Tesco Whole Milk 2.272L/4 Pints,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
255986260,Tesco Semi Skimmed Milk 3.408L/6 Pints,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
305953125,Tesco Carrots 1Kg,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
307344549,Tesco Broccoli 375G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
250871426,Tesco Beef Lean Steak Mince 500G 5% Fat,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
261819888,Tesco English Unsalted Block Butter 250G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
276492495,Tesco British Pork Wafer Thin Honey Roast Ham 125G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
284475550,Tesco Gala Apple Minimum 5 Pack,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
287357000,Tesco Blueberries 250G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
284477542,Tesco Pink Lady Apple Minimum 5 Pack,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
260298456,Tesco Large Free Range Eggs 12 Pack,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
250802567,Tesco Large Free Range Eggs 6 Pack,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
288135169,Jaffa Clementine Or Sweet Easy Peeler 600G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
284475227,Tesco Conference Pears Pack 610G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
260138290,Tesco Green Seedless Grapes Punnet 500G,https://www.tesco.com/groceries/en-GB/shop/fresh-food/all?department=Chilled%20Desserts&viewAll=department&page=
