Product ID,Product Name,Brand Link
308462959,Tesco Adult Dog Select In Jelly 12 X 400G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
308481592,T.Adult Dog Food Mixed Select In Jelly 6X400g,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
274776111,Tesco Chunks In Jelly Chicken Tinned Dog Food 400G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
308480316,Tesco Adult Cat Poultry Selection In Jelly 6X400g,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
279626921,Tesco Dog Poop Bags 75'S,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
308492734,Tesco Adult Cat Food Mixed Selection In Jelly 12X100g,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
308485708,Tesco Adult Cat 12X100g Fish Select In Jelly,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
262681114,Tesco Lightweight Cat Litter 10 Litres,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
261418821,Tesco Luxury Salami Dog Treats 5 X 11G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
273668293,Tesco Meaty Treats With Chicken Beef & Liver 135G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
260278411,Tesco 4 Sausages Treats With Beef & Game 70G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
273668212,Tesco 7 Dental Sticks Smaller Dogs 110G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
305833930,Tesco Milk For Milk For Cats 200Ml,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
296983340,Tesco 8 Twirl Stick Dog Treats With Chicken 140G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
255261259,Tesco 7 Dental Sticks Medium Dog 180G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
273674763,Tesco 7 Dental Sticks For Large Dogs 270G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
278755677,Tesco Meaty Strips Rich In Beef 200G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
255193126,Tesco Meaty Strips For Dogs Chicken 200G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
308107081,Tesco Tasty Treats Gravy Bites With Beef 500G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
261252457,Tesco Meaty Rolls Treats 500G,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
308470893,Tesco Adult Cat Fish Selection In Jelly 6X400g,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
254905848,Tesco Premium Complete Dog Food Chicken & Country Vegetable 3Kg,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
305831811,Tesco Milk For Kittens 200Ml,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
307743440,Tesco Wild Bird Suet Balls 10 Pack,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Tesco%20Pet&viewAll=brand&page=
302663339,Good Boy Antibacterial Degradable Poo Bags X 100,https://www.tesco.com/groceries/en-GB/shop/pets/all?brand=Good%20Boy&viewAll=brand&page=
